"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Israel","erea","en11tadz_d_clicked + itsex","1","BOY",87,2312.71929,57.0603927844503,4.23097850769316,470.026616666517,"12.0935759634038",3798,1513
"Italy","erea","en11madz_d_clicked + itsex","0","GIRL",675,94252.0656949999,50.7250113627806,1.53065163737839,533.60008463005,"3.63388165063968",3767,1509
"Italy","erea","en11madz_d_clicked + itsex","0","BOY",652,91557.7806959999,49.2749886372194,1.53065163737839,536.929658277573,"3.03125756363356",3767,1509
"Italy","erea","en11madz_d_clicked + itsex","1","GIRL",73,9512.20890899999,40.0740818594447,3.58988117979715,519.861975354685,"8.77659406666718",3767,1509
"Italy","erea","en11madz_d_clicked + itsex","1","BOY",109,14224.352149,59.9259181405553,3.58988117979715,510.437534325157,"7.55319141235508",3767,1509
"Italy","erea","en11radz_d_clicked + itsex","0","GIRL",674,93851.7665819999,48.9870695990332,1.23370298603525,535.724889670162,"3.50788530883271",3767,1497
"Italy","erea","en11radz_d_clicked + itsex","0","BOY",700,97733.0074209999,51.0129304009668,1.23370298603525,531.728863339457,"3.19332418990977",3767,1497
"Italy","erea","en11radz_d_clicked + itsex","1","GIRL",51,6429.54385999999,40.4589227746183,5.3457232227667,507.353422344766,"9.66905575237262",3767,1497
"Italy","erea","en11radz_d_clicked + itsex","1","BOY",72,9461.99110699999,59.5410772253817,5.34572322276669,509.685106169843,"11.182495066593",3767,1497
"Italy","erea","en11badz_d_clicked + itsex","0","GIRL",721,99511.3813379999,50.7012706064708,1.36871697918105,536.0635362771,"3.20092394077137",3767,1501
"Italy","erea","en11badz_d_clicked + itsex","0","BOY",692,96758.6137679999,49.2987293935292,1.36871697918105,533.810924804319,"3.14163257611915",3767,1501
"Italy","erea","en11badz_d_clicked + itsex","1","GIRL",31,4348.686551,35.2709488336352,5.33317533688424,502.084026640027,"12.0720943926744",3767,1501
